IND,YEAR,EMP,WAGE,CAP,INDOUTPT,N,W,K,YS,REC,YEARM1,ID,NL1,NL2,WL1,KL1,KL2,YSL1,YSL2
5,1978,30.3789997,17.7856007,8.6499004,101.8000031,3.4137516,2.8783891,2.1575477,4.6230102,591,1977,85,3.4277096,3.4826853,2.8588581,2.2401032,2.3375661,4.5757413,4.5415196
5,1979,30.5330009,18.0352001,9.3559999,102.2667007,3.418808,2.8923254,2.2360179,4.627584,592,1978,85,3.4137516,3.4277096,2.8783891,2.1575477,2.2401032,4.6230102,4.5757413
5,1980,29.8829994,17.8782997,8.5179996,100.3666992,3.3972898,2.8835876,2.1421816,4.6088305,593,1979,85,3.418808,3.4137516,2.8923254,2.2360179,2.1575477,4.627584,4.6230102
5,1981,25.1720009,17.9780998,6.6585999,94.9167023,3.2257323,2.8891544,1.8959092,4.5529995,594,1980,85,3.3972898,3.418808,2.8835876,2.1421816,2.2360179,4.6088305,4.627584
5,1982,22.8330002,18.0039997,5.7508998,97.4832993,3.128207,2.890594,1.7493563,4.5796809,595,1981,85,3.2257323,3.3972898,2.8891544,1.8959092,2.1421816,4.5529995,4.6088305
7,1976,98.2590027,16.7835007,34.1725006,94.6657028,4.5876069,2.8203962,3.5314212,4.5503516,596,1982,86, , , , , , , 
7,1977,99.1989975,15.3535004,32.3653984,96.3899994,4.5971279,2.7313435,3.4770899,4.5684023,597,1976,86,4.5876069, ,2.8203962,3.5314212, ,4.5503516, 
7,1978,100.4150009,18.8764,31.8626995,98.6078033,4.6093116,2.9379125,3.461436,4.5911503,598,1977,86,4.5971279,4.5876069,2.7313435,3.4770899,3.5314212,4.5684023,4.5503516
7,1979,108.5619965,15.3699999,31.7898006,100.3583984,4.6873212,2.7324176,3.4591455,4.608748,599,1978,86,4.6093116,4.5971279,2.9379125,3.461436,3.4770899,4.5911503,4.5684023
7,1980,106.5650024,15.9281998,47.1078987,100.183403,4.6687551,2.7680912,3.8524406,4.6070027,600,1979,86,4.6873212,4.6093116,2.7324176,3.4591455,3.461436,4.608748,4.5911503
7,1981,103.1289978,17.1285992,44.3526993,98.6743011,4.6359806,2.8407495,3.7921736,4.5918245,601,1980,86,4.6687551,4.6873212,2.7680912,3.8524406,3.4591455,4.6070027,4.608748
7,1982,99.2020035,17.1877995,38.2798996,99.3806992,4.5971584,2.8441999,3.6449249,4.598958,602,1981,86,4.6359806,4.6687551,2.8407495,3.7921736,3.8524406,4.5918245,4.6070027
4,1976,69.9000015,29.4850998,10.2804003,116.4000015,4.2470655,3.3838851,2.3302393,4.7570324,603,1982,87, , , , , , , 
4,1977,39.2000008,24.5452995,9.3889999,115.6999969,3.6686769,3.2005203,2.2395387,4.7510004,604,1976,87,4.2470655, ,3.3838851,2.3302393, ,4.7570324, 
4,1978,41.4000015,24.0401993,10.1127996,112.8000031,3.7232809,3.1797273,2.313802,4.7256165,605,1977,87,3.6686769,4.2470655,3.2005203,2.2395387,2.3302393,4.7510004,4.7570324
4,1979,43,23.2320995,10.8522997,108.9000015,3.7612002,3.145535,2.384377,4.6904302,606,1978,87,3.7232809,3.6686769,3.1797273,2.313802,2.2395387,4.7256165,4.7510004
4,1980,39.5,24.5384007,10.4246998,100,3.6763008,3.2002392,2.344178,4.6051702,607,1979,87,3.7612002,3.7232809,3.145535,2.384377,2.313802,4.6904302,4.7256165
4,1981,35.7999992,24.5757999,10.1215,89.1999969,3.5779479,3.2017622,2.314662,4.490881,608,1980,87,3.6763008,3.7612002,3.2002392,2.344178,2.384377,4.6051702,4.6904302
4,1982,32.4000015,26.1767998,9.5382996,90.5,3.4781585,3.2648735,2.2553153,4.5053496,609,1981,87,3.5779479,3.6763008,3.2017622,2.314662,2.344178,4.490881,4.6051702
2,1976,7.4770002,33.5635986,2.7620001,110.0999985,2.0118318,3.513442,1.0159551,4.7013888,610,1982,88, , , , , , , 
2,1977,8.323,33.1529007,2.8885,109.1999969,2.1190228,3.5011301,1.0607374,4.693181,611,1976,88,2.0118318, ,3.513442,1.0159551, ,4.7013888, 
2,1978,8.6219997,33.5667992,2.8583,111.9000015,2.1543171,3.5135374,1.050227,4.7176056,612,1977,88,2.1190228,2.0118318,3.5011301,1.0607374,1.0159551,4.693181,4.7013888
2,1979,9.1350002,30.5538006,2.0606999,111,2.2121131,3.4194891,0.7230457,4.7095304,613,1978,88,2.1543171,2.1190228,3.5135374,1.050227,1.0607374,4.7176056,4.693181
2,1980,8.6730003,29.007,2.1535001,100,2.1602149,3.3675373,0.7670944,4.6051702,614,1979,88,2.2121131,2.1543171,3.4194891,0.7230457,1.050227,4.7095304,4.7176056
2,1981,7.244,31.3253994,1.8362,89,1.9801736,3.4444292,0.6076982,4.4886365,615,1980,88,2.1602149,2.2121131,3.3675373,0.7670944,0.7230457,4.6051702,4.7095304
2,1982,7.3299999,31.6392002,1.7845,90.9000015,1.9919755,3.454397,0.5791383,4.5097599,616,1981,88,1.9801736,2.1602149,3.4444292,0.6076982,0.7670944,4.4886365,4.6051702
2,1976,1.11,32.7979012,0.7792,110.0999985,0.10436,3.4903646,-0.2494875,4.7013888,617,1982,89, , , , , , , 
2,1977,1.3380001,30.4288998,0.897,109.1999969,0.291176,3.4153929,-0.1086994,4.693181,618,1976,89,0.10436, ,3.4903646,-0.2494875, ,4.7013888, 
2,1978,1.33,31.5765991,1.2879,111.9000015,0.285179,3.4524164,0.253013,4.7176056,619,1977,89,0.291176,0.10436,3.4153929,-0.1086994,-0.2494875,4.693181,4.7013888
2,1979,1.317,28.0631008,1.6173,111,0.2753564,3.3344555,0.4807581,4.7095304,620,1978,89,0.285179,0.291176,3.4524164,0.253013,-0.1086994,4.7176056,4.693181
2,1980,1.341,27.2810993,1.4548,100,0.2934156,3.3061941,0.3748685,4.6051702,621,1979,89,0.2753564,0.285179,3.3344555,0.4807581,0.253013,4.7095304,4.7176056
2,1981,1.357,28.4696999,1.3437001,89,0.3052764,3.3488405,0.2954271,4.4886365,622,1980,89,0.2934156,0.2753564,3.3061941,0.3748685,0.4807581,4.6051702,4.7095304
2,1982,1.3,27.8810997,1.0519,90.9000015,0.2623642,3.327949,0.0505981,4.5097599,623,1981,89,0.3052764,0.2934156,3.3488405,0.2954271,0.3748685,4.4886365,4.6051702
2,1976,11.9399996,45.2318001,6.3813,110.0500031,2.4798942,3.8118005,1.8533719,4.7009349,624,1982,90, , , , , , , 
2,1977,11.7030001,33.7333984,6.5955,109.4250031,2.4598453,3.5184884,1.8863876,4.6952395,625,1976,90,2.4798942, ,3.8118005,1.8533719, ,4.7009349, 
2,1978,10.9770002,24.4283009,7.6652002,111.2249985,2.3958023,3.1957424,2.0366907,4.711555,626,1977,90,2.4598453,2.4798942,3.5184884,1.8863876,1.8533719,4.6952395,4.7009349
2,1979,10.3039999,17.6434002,7.6837001,111.2249985,2.3325322,2.8703618,2.0391011,4.711555,627,1978,90,2.3958023,2.4598453,3.1957424,2.0366907,1.8863876,4.711555,4.6952395
2,1980,11.7950001,24.7502003,7.3811998,102.75,2.4676757,3.2088337,1.9989362,4.6322989,628,1979,90,2.3325322,2.3958023,2.8703618,2.0391011,2.0366907,4.711555,4.711555
2,1981,10.8059998,25.3150005,6.7985001,91.75,2.3801014,3.2313972,1.916702,4.5190673,629,1980,90,2.4676757,2.3325322,3.2088337,1.9989362,2.0391011,4.6322989,4.711555
2,1982,10.467,26.4062004,6.4828,90.4250031,2.3482275,3.2735989,1.8691525,4.5045209,630,1981,90,2.3801014,2.4676757,3.2313972,1.916702,1.9989362,4.5190673,4.6322989
3,1976,0.236,31.7208996,0.0705,104.7664032,-1.4439235,3.4569757,-2.6521425,4.6517329,631,1982,91, , , , , , , 
3,1977,0.248,29.5571003,0.0748,107.4791031,-1.3943266,3.3863239,-2.5929375,4.6772966,632,1976,91,-1.4439235, ,3.4569757,-2.6521425, ,4.6517329, 
3,1978,0.244,30.2875996,0.0705,108.9188004,-1.4105871,3.4107385,-2.6521425,4.6906028,633,1977,91,-1.3943266,-1.4439235,3.3863239,-2.5929375,-2.6521425,4.6772966,4.6517329
3,1979,0.238,31.3887005,0.0664,111.5590973,-1.4354845,3.4464481,-2.7120583,4.7145543,634,1978,91,-1.4105871,-1.3943266,3.4107385,-2.6521425,-2.5929375,4.6906028,4.6772966
3,1980,0.227,28.1588993,0.0699,100,-1.4828053,3.3378634,-2.6606896,4.6051702,635,1979,91,-1.4354845,-1.4105871,3.4464481,-2.7120583,-2.6521425,4.7145543,4.6906028
3,1981,0.187,29.4615993,0.0552,99.3964996,-1.6766466,3.3830876,-2.8967924,4.5991168,636,1980,91,-1.4828053,-1.4354845,3.3378634,-2.6606896,-2.7120583,4.6051702,4.7145543
3,1982,0.178,31.5144997,0.0603,99.2930984,-1.7259717,3.4504478,-2.8084233,4.5980759,637,1981,91,-1.6766466,-1.4828053,3.3830876,-2.8967924,-2.6606896,4.5991168,4.6051702
5,1976,0.287,21.2411003,0.0515,94.5333023,-1.248273,3.055938,-2.9661734,4.5489521,638,1982,92, , , , , , , 
5,1977,0.337,20.2408009,0.0552,95,-1.0876724,3.0077004,-2.8967924,4.5538769,639,1976,92,-1.248273, ,3.055938,-2.9661734, ,4.5489521, 
5,1978,0.288,22.9591007,0.0351,99.4000015,-1.2447948,3.1337144,-3.3495541,4.5991521,640,1977,92,-1.0876724,-1.248273,3.0077004,-2.8967924,-2.9661734,4.5538769,4.5489521
5,1979,0.154,23.6096001,0.0119,102.4666977,-1.8708026,3.1616535,-4.4312167,4.6295381,641,1978,92,-1.2447948,-1.0876724,3.1337144,-3.3495541,-2.8967924,4.5991521,4.5538769
5,1980,0.162,23.3397007,0.0171,101.4666977,-1.820159,3.1501558,-4.0686769,4.6197305,642,1979,92,-1.8708026,-1.2447948,3.1616535,-4.4312167,-3.3495541,4.6295381,4.5991521
5,1981,0.152,24.7467003,0.0176,97.9666977,-1.8838748,3.2086921,-4.0398564,4.5846276,643,1980,92,-1.820159,-1.8708026,3.1501558,-4.0686769,-4.4312167,4.6197305,4.6295381
5,1982,0.131,25.7297001,0.015,95.3332977,-2.032558,3.2476459,-4.1997051,4.5573792,644,1981,92,-1.8838748,-1.820159,3.2086921,-4.0398564,-4.0686769,4.5846276,4.6197305
5,1977,74.6610031,20.6721001,27.0242004,94.6500015,4.3129578,3.028785,3.2967327,4.5501857,645,1982,93, , , , , , , 
5,1978,75.0879974,20.9398003,27.5732002,99,4.3186607,3.0416517,3.3168442,4.59512,646,1977,93,4.3129578, ,3.028785,3.2967327, ,4.5501857, 
5,1979,73.137001,21.4612999,27.8265991,102.5,4.2923346,3.0662513,3.3259923,4.6298628,647,1978,93,4.3186607,4.3129578,3.0416517,3.3168442,3.2967327,4.59512,4.5501857
5,1980,101.0400009,21.5776005,36.7509995,101.6500015,4.6155167,3.0716558,3.6041653,4.6215358,648,1979,93,4.2923346,4.3186607,3.0662513,3.3259923,3.3168442,4.6298628,4.59512
5,1981,90.8939972,21.2196007,31.7159996,98.4749985,4.5096941,3.0549252,3.4568212,4.5898027,649,1980,93,4.6155167,4.2923346,3.0716558,3.6041653,3.3259923,4.6215358,4.6298628
5,1982,78.0830002,22.6926003,30.0867004,94.9749985,4.3577724,3.1220388,3.4040833,4.5536137,650,1981,93,4.5096941,4.6155167,3.0549252,3.4568212,3.6041653,4.5898027,4.6215358
5,1983,73.5589981,23.5344009,28.7049999,100.7750015,4.2980876,3.1584632,3.3570714,4.6128902,651,1982,93,4.3577724,4.5096941,3.1220388,3.4040833,3.4568212,4.5536137,4.5898027
4,1976,2.517,31.4967003,0.3275,117.5999985,0.9230677,3.4498827,-1.1162673,4.7672892,652,1983,94, , , , , , , 
4,1977,2.517,28.2250996,0.3478,115.875,0.9230677,3.3402116,-1.0561277,4.752512,653,1976,94,0.9230677, ,3.4498827,-1.1162673, ,4.7672892, 
4,1978,2.5009999,27.8012009,0.3511,113.5250015,0.9166906,3.3250792,-1.0466841,4.7320232,654,1977,94,0.9230677,0.9230677,3.3402116,-1.0561277,-1.1162673,4.752512,4.7672892
4,1979,2.398,26.7117004,0.3839,109.875,0.874635,3.2851017,-0.9573732,4.6993432,655,1978,94,0.9166906,0.9230677,3.3250792,-1.0466841,-1.0561277,4.7320232,4.752512
4,1980,2.312,26.1238995,0.3905,102.2249985,0.838113,3.2628505,-0.9403273,4.6271763,656,1979,94,0.874635,0.9166906,3.2851017,-0.9573732,-1.0466841,4.6993432,4.7320232
4,1981,1.928,25.9267006,0.3578,91.9000015,0.6564832,3.2552733,-1.0277811,4.5207009,657,1980,94,0.838113,0.874635,3.2628505,-0.9403273,-0.9573732,4.6271763,4.6993432
4,1982,1.6569999,28.8777008,0.2766,90.1750031,0.5050087,3.3630698,-1.2851828,4.5017524,658,1981,94,0.6564832,0.838113,3.2552733,-1.0277811,-0.9403273,4.5207009,4.6271763
1,1976,0.953,26.1334991,0.3214,126.7636032,-0.0481404,3.2632179,-1.1350689,4.8423238,659,1982,95, , , , , , , 
1,1977,0.947,24.0809994,0.3291,128.3652954,-0.0544562,3.1814232,-1.1113936,4.8548799,660,1976,95,-0.0481404, ,3.2632179,-1.1350689, ,4.8423238, 
1,1978,0.925,23.9431,0.3767,124.4506989,-0.0779615,3.1756802,-0.9763061,4.8239098,661,1977,95,-0.0544562,-0.0481404,3.1814232,-1.1113936,-1.1350689,4.8548799,4.8423238
1,1979,1.074,26.5403996,0.4422,125.217598,0.07139,3.2786682,-0.815993,4.8300529,662,1978,95,-0.0779615,-0.0544562,3.1756802,-0.9763061,-1.1113936,4.8239098,4.8548799
1,1980,1.051,23.3327007,0.3851,100,0.0497421,3.1498559,-0.9542522,4.6051702,663,1979,95,0.07139,-0.0779615,3.2786682,-0.815993,-0.9763061,4.8300529,4.8239098
1,1981,0.934,28.9286995,0.278,97.4304962,-0.0682788,3.3648341,-1.2801342,4.5791392,664,1980,95,0.0497421,0.07139,3.1498559,-0.9542522,-0.815993,4.6051702,4.8300529
1,1982,0.876,28.8885994,0.2524,96.6797028,-0.1323892,3.363447,-1.3767401,4.5714035,665,1981,95,-0.0682788,0.0497421,3.3648341,-1.2801342,-0.9542522,4.5791392,4.6051702
1,1976,51.3950005,22.8391991,9.2438002,126.7636032,3.9395409,3.1284783,2.223953,4.8423238,666,1982,96, , , , , , , 
1,1977,51.4900017,21.4130001,8.7651997,128.3652954,3.9413877,3.0639982,2.1707892,4.8548799,667,1976,96,3.9395409, ,3.1284783,2.223953, ,4.8423238, 
1,1978,60.2999992,23.0935993,12.8004999,124.4506989,4.0993319,3.1395555,2.5494843,4.8239098,668,1977,96,3.9413877,3.9395409,3.0639982,2.1707892,2.223953,4.8548799,4.8423238
1,1979,59.5,25.8283005,12.1624002,125.217598,4.0859761,3.2514708,2.4983492,4.8300529,669,1978,96,4.0993319,3.9413877,3.1395555,2.5494843,2.1707892,4.8239098,4.8548799
1,1980,50.2999992,23.7527008,11.0556002,100,3.918005,3.1676962,2.4029372,4.6051702,670,1979,96,4.0859761,4.0993319,3.2514708,2.4983492,2.5494843,4.8300529,4.8239098
1,1981,42.5999985,25.8348007,9.7608995,97.4304962,3.7518542,3.2517223,2.2783844,4.5791392,671,1980,96,3.918005,4.0859761,3.1676962,2.4029372,2.4983492,4.6051702,4.8300529
1,1982,27.7000008,27.8421993,5.1662998,96.6797028,3.3214324,3.3265529,1.6421567,4.5714035,672,1981,96,3.7518542,3.918005,3.2517223,2.2783844,2.4029372,4.5791392,4.6051702
4,1976,23.4230003,30.9570999,3.6468,117.5999985,3.1537185,3.4326024,1.2938501,4.7672892,673,1982,97, , , , , , , 
4,1977,23.5669994,26.5776997,3.8748,115.875,3.1598475,3.2800725,1.3544941,4.752512,674,1976,97,3.1537185, ,3.4326024,1.2938501, ,4.7672892, 
4,1978,23.9890003,24.1513996,4.3406,113.5250015,3.1775954,3.1843424,1.4680126,4.7320232,675,1977,97,3.1598475,3.1537185,3.2800725,1.3544941,1.2938501,4.752512,4.7672892
4,1979,23.3470001,23.2528,4.4106002,109.875,3.1504686,3.1464255,1.4840108,4.6993432,676,1978,97,3.1775954,3.1598475,3.1843424,1.4680126,1.3544941,4.7320232,4.752512
4,1980,22.5970001,24.5296001,4.3723001,102.2249985,3.1178172,3.1998806,1.4752892,4.6271763,677,1979,97,3.1504686,3.1775954,3.1464255,1.4840108,1.4680126,4.6993432,4.7320232
4,1981,17.4050007,24.1678009,3.6176,91.9000015,2.8567576,3.1850212,1.2858108,4.5207009,678,1980,97,3.1178172,3.1504686,3.1998806,1.4752892,1.4840108,4.6271763,4.6993432
4,1982,14.9399996,25.9438992,2.8927,90.1750031,2.7040422,3.2559364,1.0621903,4.5017524,679,1981,97,2.8567576,3.1178172,3.1850212,1.2858108,1.4752892,4.5207009,4.6271763
1,1977,3.625,30.7471008,3.066,127.1640015,1.2878543,3.4257958,1.1203737,4.8454776,680,1982,98, , , , , , , 
1,1978,4.23,27.5076008,3.5439,127.3865967,1.442202,3.3144624,1.2652278,4.8472266,681,1977,98,1.2878543, ,3.4257958,1.1203737, ,4.8454776, 
1,1979,4.1919999,28.1268005,4.6374998,124.6424026,1.4331779,3.3367229,1.5341754,4.825449,682,1978,98,1.442202,1.2878543,3.3144624,1.2652278,1.1203737,4.8472266,4.8454776
1,1980,4.165,34.0550003,4.9047999,118.9132004,1.4267162,3.527977,1.5902143,4.7783937,683,1979,98,1.4331779,1.442202,3.3367229,1.5341754,1.2652278,4.825449,4.8472266
1,1981,8.507,28.4234009,6.2087002,99.3575974,2.1408894,3.3472128,1.8259516,4.5987253,684,1980,98,1.4267162,1.4331779,3.527977,1.5902143,1.5341754,4.7783937,4.825449
1,1982,7.7199998,33.6785011,6.2589002,97.2427979,2.0438144,3.5168598,1.8340045,4.5772109,685,1981,98,2.1408894,1.4267162,3.3472128,1.8259516,1.5902143,4.5987253,4.7783937
1,1983,7.2210002,35.9169998,6.3804002,97.194397,1.9769934,3.5812106,1.8532308,4.5767131,686,1982,98,2.0438144,2.1408894,3.5168598,1.8340045,1.8259516,4.5772109,4.5987253
9,1977,1.082,26.280899,0.2225,104.5512009,0.0788112,3.2688425,-1.5028282,4.6496768,687,1983,99, , , , , , , 
9,1978,1.085,24.9293003,0.2375,107.5437012,0.08158,3.2160439,-1.4375876,4.6778975,688,1977,99,0.0788112, ,3.2688425,-1.5028282, ,4.6496768, 
9,1979,1.112,26.2063999,0.2669,110.0803986,0.1061602,3.2660036,-1.3208812,4.701211,689,1978,99,0.08158,0.0788112,3.2160439,-1.4375876,-1.5028282,4.6778975,4.6496768
9,1980,1.082,25.9102001,0.2488,108.9508972,0.0788112,3.2546368,-1.3911059,4.6908975,690,1979,99,0.1061602,0.08158,3.2660036,-1.3208812,-1.4375876,4.701211,4.6778975
9,1981,0.911,25.9696999,0.1521,98.2966003,-0.0932124,3.2569304,-1.8832171,4.5879893,691,1980,99,0.0788112,0.1061602,3.2546368,-1.3911059,-1.3208812,4.6908975,4.701211
9,1982,0.572,27.1898994,0.1287,92.5936966,-0.5586162,3.3028455,-2.050271,4.5282211,692,1981,99,-0.0932124,0.0788112,3.2569304,-1.8832171,-1.3911059,4.5879893,4.6908975
9,1983,0.52,26.4638004,0.1103,91.5326004,-0.6539265,3.2757778,-2.2045515,4.516695,693,1982,99,-0.5586162,-0.0932124,3.3028455,-2.050271,-1.8832171,4.5282211,4.5879893
1,1977,4.5450001,19.9901009,1.9634,127.6978989,1.5140277,2.9952371,0.6746777,4.8496671,694,1983,100, , , , , , , 
1,1978,4.9169998,22.2085991,2.0044999,126.0818024,1.5926986,3.1004796,0.6953946,4.8369308,695,1977,100,1.5140277, ,2.9952371,0.6746777, ,4.8496671, 
1,1979,5.0679998,24.4736996,1.5128,124.8981018,1.6229463,3.1975992,0.4139622,4.8274984,696,1978,100,1.5926986,1.5140277,3.1004796,0.6953946,0.6746777,4.8369308,4.8496671
1,1980,5.717,21.7728996,1.5108,110.5073013,1.7434442,3.0806661,0.4126393,4.7050815,697,1979,100,1.6229463,1.5926986,3.1975992,0.4139622,0.6953946,4.8274984,4.8369308
1,1981,5.3330002,22.7775993,1.4888,98.5010986,1.673914,3.1257775,0.3979705,4.5900679,698,1980,100,1.7434442,1.6229463,3.0806661,0.4126393,0.4139622,4.7050815,4.8274984
1,1982,5.053,26.6135006,1.3406,96.9925003,1.6199821,3.2814186,0.2931173,4.5746336,699,1981,100,1.673914,1.7434442,3.1257775,0.3979705,0.4126393,4.5900679,4.7050815
1,1983,5.7389998,28.1483994,1.2453001,97.8806992,1.747285,3.3374906,0.2193765,4.5837493,700,1982,100,1.6199821,1.673914,3.2814186,0.2931173,0.3979705,4.5746336,4.5900679
8,1977,4.9759998,20.8293991,0.8609,117.9279022,1.6046263,3.0363655,-0.1497769,4.7700734,701,1983,101, , , , , , , 
8,1978,4.9970002,19.5856991,0.8401,120.2606964,1.6088377,2.9747996,-0.1742344,4.7896619,702,1977,101,1.6046263, ,3.0363655,-0.1497769, ,4.7700734, 
8,1979,5.0619998,19.4888,0.9437,118.9514999,1.6217617,2.96984,-0.0579469,4.7787156,703,1978,101,1.6088377,1.6046263,2.9747996,-0.1742344,-0.1497769,4.7896619,4.7700734
8,1980,5.0700002,19.6896,0.9933,113.4059982,1.6233408,2.9800906,-0.0067225,4.7309742,704,1979,101,1.6217617,1.6088377,2.96984,-0.0579469,-0.1742344,4.7787156,4.7896619
8,1981,4.4349999,18.6630001,0.8783,98.1654968,1.4895276,2.926543,-0.129767,4.5866547,705,1980,101,1.6233408,1.6217617,2.9800906,-0.0067225,-0.0579469,4.7309742,4.7787156
8,1982,3.4460001,22.7050991,0.7825,92.3142014,1.2372142,3.1225896,-0.2452613,4.525198,706,1981,101,1.4895276,1.6233408,2.926543,-0.129767,-0.0067225,4.5866547,4.7309742
8,1983,2.9649999,23.8546009,0.5947,92.120697,1.086877,3.171977,-0.5196983,4.5230994,707,1982,101,1.2372142,1.4895276,3.1225896,-0.2452613,-0.129767,4.525198,4.5866547
3,1977,0.607,27.9640007,0.2618,105.444603,-0.4992265,3.3309181,-1.3401744,4.658186,708,1983,102, , , , , , , 
3,1978,0.723,25.9473,0.3328,107.8389969,-0.3243461,3.2560675,-1.1002135,4.6806393,709,1977,102,-0.4992265, ,3.3309181,-1.3401744, ,4.658186, 
3,1979,0.783,27.1254005,0.3829,109.5789032,-0.2446226,3.3004706,-0.9599814,4.6966448,710,1978,102,-0.3243461,-0.4992265,3.2560675,-1.1002135,-1.3401744,4.6806393,4.658186
3,1980,0.884,26.2789001,0.4599,108.6692963,-0.1232982,3.2687664,-0.7767462,4.6883092,711,1979,102,-0.2446226,-0.3243461,3.3004706,-0.9599814,-1.1002135,4.6966448,4.6806393
3,1981,0.886,26.0580006,0.4374,99.8490982,-0.1210384,3.260325,-0.8269072,4.6036601,712,1980,102,-0.1232982,-0.2446226,3.2687664,-0.7767462,-0.9599814,4.6883092,4.6966448
3,1982,0.915,29.4055004,0.4164,99.3705978,-0.0888312,3.3811817,-0.876109,4.5988564,713,1981,102,-0.1210384,-0.1232982,3.260325,-0.8269072,-0.7767462,4.6036601,4.6883092
3,1983,0.988,29.6765995,0.5157,101.2429962,-0.0120726,3.3903589,-0.6622301,4.6175237,714,1982,102,-0.0888312,-0.1210384,3.3811817,-0.876109,-0.8269072,4.5988564,4.6036601
5,1976,0.465,21.5597992,0.0625,93.5999985,-0.7657179,3.0708303,-2.7725887,4.5390306,715,1983,103, , , , , , , 
5,1977,0.431,20.1996002,0.0748,97.8000031,-0.8416472,3.0056629,-2.5929375,4.5829248,716,1976,103,-0.7657179, ,3.0708303,-2.7725887, ,4.5390306, 
5,1978,0.463,18.8003006,0.0828,102.5999985,-0.7700282,2.9338729,-2.4913273,4.6308379,717,1977,103,-0.8416472,-0.7657179,3.0056629,-2.5929375,-2.7725887,4.5829248,4.5390306
5,1979,0.472,19.4719009,0.0984,102.1999969,-0.7507763,2.9689724,-2.3187146,4.6269317,718,1978,103,-0.7700282,-0.8416472,2.9338729,-2.4913273,-2.5929375,4.6308379,4.5829248
5,1980,0.457,19.6674004,0.1006,100,-0.7830719,2.9789624,-2.296603,4.6051702,719,1979,103,-0.7507763,-0.7700282,2.9689724,-2.3187146,-2.4913273,4.6269317,4.6308379
5,1981,0.329,24.3258991,0.0817,93.9000015,-1.1116976,3.1915417,-2.5047014,4.5422306,720,1980,103,-0.7830719,-0.7507763,2.9789624,-2.296603,-2.3187146,4.6051702,4.6269317
5,1982,0.296,19.6459007,0.0717,98.1999969,-1.2173958,2.9778688,-2.6352646,4.5870061,721,1981,103,-1.1116976,-0.7830719,3.1915417,-2.5047014,-2.296603,4.5422306,4.6051702
7,1977,1.388,17.5879993,0.5916,95.8209991,0.3278639,2.8672168,-0.5249246,4.5624819,722,1982,104, , , , , , , 
7,1978,1.457,17.5897007,0.6071,97.5653992,0.3763795,2.8673136,-0.4990617,4.580523,723,1977,104,0.3278639, ,2.8672168,-0.5249246, ,4.5624819, 
7,1979,1.607,17.7528,0.6685,99.7332993,0.4743691,2.8765433,-0.4027189,4.6024995,724,1978,104,0.3763795,0.3278639,2.8673136,-0.4990617,-0.5249246,4.580523,4.5624819
7,1980,1.702,18.5251007,0.7078,100.4889984,0.531804,2.9191265,-0.3455938,4.6100483,725,1979,104,0.4743691,0.3763795,2.8765433,-0.4027189,-0.4990617,4.6024995,4.580523
7,1981,1.689,20.0503006,0.6499,99.4107971,0.5241367,2.998244,-0.4309368,4.5992608,726,1980,104,0.531804,0.4743691,2.9191265,-0.3455938,-0.4027189,4.6100483,4.6024995
7,1982,1.546,21.7812996,1.5735,98.7426987,0.4356709,3.0810518,0.4533025,4.5925174,727,1981,104,0.5241367,0.531804,2.998244,-0.4309368,-0.3455938,4.5992608,4.6100483
7,1983,1.563,21.2726994,1.3786,100.1188965,0.446607,3.0574245,0.3210685,4.6063585,728,1982,104,0.4356709,0.5241367,3.0810518,0.4533025,-0.4309368,4.5925174,4.5992608
7,1984,1.564,22.1723995,1.2611001,101.2078018,0.4472466,3.0988483,0.2319844,4.6171761,729,1983,104,0.446607,0.4356709,3.0574245,0.3210685,0.4533025,4.6063585,4.5925174
7,1977,0.291,24.2182007,0.288,96.2761993,-1.234432,3.1871045,-1.2447948,4.5672212,730,1984,105, , , , , , , 
7,1978,0.292,25.3906994,0.2721,98.3992996,-1.2310015,3.2343829,-1.3015857,4.5890336,731,1977,105,-1.234432, ,3.1871045,-1.2447948, ,4.5672212, 
7,1979,0.305,24.8705997,0.2701,100.2333984,-1.1874435,3.2136865,-1.3089631,4.6075015,732,1978,105,-1.2310015,-1.234432,3.2343829,-1.3015857,-1.2447948,4.5890336,4.5672212
7,1980,0.323,28.4213009,0.2708,100.2444992,-1.1301029,3.3471389,-1.3063748,4.6076121,733,1979,105,-1.1874435,-1.2310015,3.2136865,-1.3089631,-1.3015857,4.6075015,4.5890336
7,1981,0.309,28.6987,0.2362,98.8216019,-1.174414,3.3568518,-1.4430764,4.5933161,734,1980,105,-1.1301029,-1.1874435,3.3471389,-1.3063748,-1.3089631,4.6076121,4.6075015
7,1982,0.288,28.3691006,0.2045,99.2530975,-1.2447948,3.3453004,-1.5871873,4.5976729,735,1981,105,-1.174414,-1.1301029,3.3568518,-1.4430764,-1.3063748,4.5933161,4.6076121
7,1983,0.262,30.3407993,0.2762,100.4744034,-1.3394108,3.4124932,-1.28663,4.6099029,736,1982,105,-1.2447948,-1.174414,3.3453004,-1.5871873,-1.4430764,4.5976729,4.5933161
7,1984,0.247,28.1751003,0.2529,101.585701,-1.3983669,3.3384385,-1.3747611,4.620903,737,1983,105,-1.3394108,-1.2447948,3.4124932,-1.28663,-1.5871873,4.6099029,4.5976729
